紹介サービス,1191,1191,10123,名詞,一般,*,*,*,*,紹介サービス,ショウカイサービス,ショーカイサービス
証明書,1191,1191,10123,名詞,一般,*,*,*,*,証明書,ショウメイショ,ショーメイショ
詳細考察記事,1191,1191,10123,名詞,一般,*,*,*,*,詳細考察記事,ショウサイコウサツキジ,ショーサイコーサツキジ
上院議員,1000,1000,1000,名詞,一般,*,*,*,*,上院議員,ジョウインギイン,ジョーインギイン
上下関係,1000,1000,1000,名詞,一般,*,*,*,*,上下関係,ジョウゲカンケイ,ジョーゲカンケイ
上下両院,1000,1000,1000,名詞,一般,*,*,*,*,上下両院,ジョウゲリョウイン,ジョーゲリョーイン
上昇局面,1191,1191,10123,名詞,一般,*,*,*,*,上昇局面,ジョウショウキョクメン,ジョーショーキョクメン
上昇率,1191,1191,10120,名詞,一般,*,*,*,*,上昇率,ジョウショウリツ,ジョーショーリツ
常温リニア,1191,1191,10123,名詞,一般,*,*,*,*,常温リニア,ジョウオンリニア,ジョーオンリニア
情報源,1191,1191,10123,名詞,一般,*,*,*,*,情報源,ジョウホウゲン,ジョーホーゲン
情報戦,1191,1191,10123,名詞,一般,*,*,*,*,情報戦,ジョウホウセン,ジョーホーセン
蒸気発生器,1191,1191,10123,名詞,一般,*,*,*,*,蒸気発生器,ジョウキハッセイキ,ジョーキハッセイキ
嘱託社員,1191,1191,10324,名詞,一般,*,*,*,*,嘱託社員,ショクタクシャイン,ショクタクシャイン
食事代,1191,1191,10123,名詞,一般,*,*,*,*,食事代,ショクジダイ,ショクジダイ
信号システム,1191,1191,10123,名詞,一般,*,*,*,*,信号システム,シンゴウシステム,シンゴーシステム
信号間,1191,1191,10123,名詞,一般,*,*,*,*,信号間,シンゴウカン,シンゴーカン
信奉者,1191,1191,10123,名詞,一般,*,*,*,*,信奉者,シンポウシャ,シンポーシャ
新規発行国債,1191,1191,10123,名詞,一般,*,*,*,*,新規発行国債,シンキハッコウコクサイ,シンキハッコーコクサイ
新興石油企業,1191,1191,10123,名詞,一般,*,*,*,*,新興石油企業,シンコウセキユキギョウ,シンコーセキユキギョー
新型インフルエンザ,1191,1191,10123,名詞,一般,*,*,*,*,新型インフルエンザ,シンガタインフルエンザ,シンガタインフルエンザ
新型冷却システム,1191,1191,10123,名詞,一般,*,*,*,*,新型冷却システム,シンガタレイキャクシステム,シンガタレイキャクシステム
新交通システム,1191,1191,10123,名詞,一般,*,*,*,*,新交通システム,シンコウツウシステム,シンコーツーシステム
新政権,1000,1000,1000,名詞,一般,*,*,*,*,新政権,シンセイケン,シンセイケン
新卒社員,1191,1191,10123,名詞,一般,*,*,*,*,新卒社員,シンソツシャイン,シンソツシャイン
新入社員,1191,1191,10123,名詞,一般,*,*,*,*,新入社員,シンニュウシャイン,シンニューシャイン
新聞記者,1191,1191,10123,名詞,一般,*,*,*,*,新聞記者,シンブンキシャ,シンブンキシャ
新冷却システム,1191,1191,10123,名詞,一般,*,*,*,*,新冷却システム,シンレイキャクシステム,シンレイキャクシステム
新冷戦,1191,1191,10123,名詞,一般,*,*,*,*,新冷戦,シンレイセン,シンレイセン
新冷戦時代,1191,1191,10123,名詞,一般,*,*,*,*,新冷戦時代,シンレイセンジダイ,シンレイセンジダイ
浸透力,1191,1191,10123,名詞,一般,*,*,*,*,浸透力,シントウリョク,シントーリョク
親子兄弟,1191,1191,10123,名詞,一般,*,*,*,*,親子兄弟,オヤコキョウダイ,オヤコキョーダイ
人たち,1191,1191,10514,名詞,一般,*,*,*,*,人たち,ヒトタチ,ヒトタチ
人件費,1191,1191,10123,名詞,一般,*,*,*,*,人件費,ジンケンヒ,ジンケンヒ
人口減,1191,1191,10070,名詞,一般,*,*,*,*,人口減,ジンコウゲン,ジンコーゲン
人口減少,1191,1191,10123,名詞,一般,*,*,*,*,人口減少,ジンコウゲンショウ,ジンコーゲンショー
人口増,1191,1191,9990,名詞,一般,*,*,*,*,人口増,ジンコウゾウ,ジンコーゾー
人口動態統計,1191,1191,10123,名詞,一般,*,*,*,*,人口動態統計,ジンコウドウタイトウケイ,ジンコードータイトーケイ
人口問題,1191,1191,10123,名詞,一般,*,*,*,*,人口問題,ジンコウモンダイ,ジンコーモンダイ
人工雪,1191,1191,10124,名詞,一般,*,*,*,*,人工雪,ジンコウユキ,ジンコーユキ
人工雪五輪,1191,1191,10122,名詞,一般,*,*,*,*,人工雪五輪,ジンコウユキゴリン,ジンコーユキゴリン
人殺し政策,1191,1191,10123,名詞,一般,*,*,*,*,人殺し政策,ヒトゴロシセイサク,ヒトゴロシセイサク
人治捏造法律裁判,1191,1191,10123,名詞,一般,*,*,*,*,人治捏造法律裁判,ジンチネツゾウホウリツサイバン,ジンチオネツゾーホーリツサイバン
人手不足,1191,1191,10123,名詞,一般,*,*,*,*,人手不足,ヒトデフソク,ヒトデフソク
人道支援,1000,1000,1000,名詞,一般,*,*,*,*,人道支援,ジンドウシエン,ジンドーシエン
人類史上空前,1191,1191,10123,名詞,一般,*,*,*,*,人類史上空前,ジンルイシジョウクウゼン,ジンルイシジョークーゼン
数段階,1191,1191,10123,名詞,一般,*,*,*,*,数段階,スウダンカイ,スーダンカイ
世界トップレベル,1191,1191,10123,名詞,一般,*,*,*,*,世界トップレベル,セカイトップレベル,セカイトップレベル
世界の国々,1191,1191,10122,名詞,一般,*,*,*,*,世界の国々,セカイノクニグニ,セカイノクニグニ
世界記録,1000,1000,1000,名詞,一般,*,*,*,*,世界記録,セカイキロク,セカイキロク
世界経済,1191,1191,10123,名詞,一般,*,*,*,*,世界経済,セカイケイザイ,セカイケイザイ
世界最高,1000,1000,1000,名詞,一般,*,*,*,*,世界最高,セカイサイコウ,セカイサイコー
世界最高記録,1000,1000,1000,名詞,一般,*,*,*,*,世界最高記録,セカイサイコウキロク,セカイサイコーキロク
世界最高速,1000,1000,1000,名詞,一般,*,*,*,*,世界最高速,セカイサイコウソク,セカイサイコーソク
世界最大,1191,1191,10123,名詞,一般,*,*,*,*,世界最大,セカイサイダイ,セカイサイダイ
世界最長,1000,1000,1000,名詞,一般,*,*,*,*,世界最長,セカイサイチョウ,セカイサイチョー
世界的所得格差,1191,1191,10123,名詞,一般,*,*,*,*,世界的所得格差,セカイテキショトクカクサ,セカイテキショトクカクサ
世界標準,1000,1000,1000,名詞,一般,*,*,*,*,世界標準,セカイヒョウジュン,セカイヒョージュン
瀬戸際戦術,1000,1000,1000,名詞,一般,*,*,*,*,瀬戸際戦術,セトギワセンジュツ,セトギワセンジュツ
凄い技術,1191,1191,10123,名詞,一般,*,*,*,*,凄い技術,スゴイギジュツ,スゴイギジュツ
制裁措置,1191,1191,10123,名詞,一般,*,*,*,*,制裁措置,セイサイソチ,セイサイソチ
勢力伸長,1191,1191,10123,名詞,一般,*,*,*,*,勢力伸長,セイリョクシンチョウ,セイリョクシンチョー
性能ランキング,1191,1191,10123,名詞,一般,*,*,*,*,性能ランキング,セイノウランキング,セイノーランキング
性能等,1191,1191,10123,名詞,一般,*,*,*,*,性能等,セイノウトウ,セイノートー
成果主義,1191,1191,10123,名詞,一般,*,*,*,*,成果主義,セイカシュギ,セイカシュギ
成功者,1191,1191,10123,名詞,一般,*,*,*,*,成功者,セイコウシャ,セイコーシャ
成長戦略,1191,1191,10123,名詞,一般,*,*,*,*,成長戦略,セイチョウセンリャク,セイチョーセンリャク
成長率,1191,1191,10123,名詞,一般,*,*,*,*,成長率,セイチョウリツ,セイチョーリツ
政策金利,1191,1191,10123,名詞,一般,*,*,*,*,政策金利,セイサクキンリ,セイサクキンリ
政治家さん,1191,1191,10123,名詞,一般,*,*,*,*,政治家さん,セイジカサン,セイジカサン
政治主導,1191,1191,10117,名詞,一般,*,*,*,*,政治主導,セイジシュドウ,セイジシュドー
政治的要素,1191,1191,10123,名詞,一般,*,*,*,*,政治的要素,セイジテキヨウソ,セイジテキヨーソ
政府系,1191,1191,10123,名詞,一般,*,*,*,*,政府系,セイフケイ,セイフケイ
政府系輸出企業,1191,1191,10123,名詞,一般,*,*,*,*,政府系輸出企業,セイフケイユシュツキギョウ,セイフケイユシュツキギョー
政府検討,1191,1191,10103,名詞,一般,*,*,*,*,政府検討,セイフケントウ,セイフケントー
政府資産,1191,1191,10123,名詞,一般,*,*,*,*,政府資産,セイフシサン,セイフシサン
整備事業,1000,1000,1000,名詞,一般,*,*,*,*,整備事業,セイビジギョウ,セイビジギョー
正規社員,1191,1191,10123,名詞,一般,*,*,*,*,正規社員,セイキシャイン,セイキシャイン
正月休み,1191,1191,12153,名詞,一般,*,*,*,*,正月休み,ショウガツヤスミ,ショーガツヤスミ
正月番組,1191,1191,10123,名詞,一般,*,*,*,*,正月番組,ショウガツバングミ,ショーガツバングミ
生産国,1191,1191,10123,名詞,一般,*,*,*,*,生産国,セイサンコク,セイサンコク
生産者,1191,1191,10123,名詞,一般,*,*,*,*,生産者,セイサンシャ,セイサンシャ
生産性,1191,1191,9771,名詞,一般,*,*,*,*,生産性,セイサンセイ,セイサンセイ
生産年齢,1191,1191,10123,名詞,一般,*,*,*,*,生産年齢,セイサンネンレイ,セイサンネンレイ
生産年齢人口,1191,1191,10123,名詞,一般,*,*,*,*,生産年齢人口,セイサンネンレイジンコウ,セイサンネンレイジンコー
生産年齢人口対総人口比率,1191,1191,10123,名詞,一般,*,*,*,*,生産年齢人口対総人口比率,セイサンネンレイジンコウタイソウジンコウヒリツ,セイサンネンレイジンコータイソージンコーヒリツ
生産年齢人口比率,1191,1191,10123,名詞,一般,*,*,*,*,生産年齢人口比率,セイサンネンレイジンコウヒリツ,セイサンネンレイジンコーヒリツ
生産量,1191,1191,10043,名詞,一般,*,*,*,*,生産量,セイサンリョウ,セイサンリョウ
精神疾患,1191,1191,10123,名詞,一般,*,*,*,*,精神疾患,セイシンシッカン,セイシンシッカン
精油施設,1191,1191,10123,名詞,一般,*,*,*,*,精油施設,セイユシセツ,セイユシセツ
製鉄業,1191,1191,10123,名詞,一般,*,*,*,*,製鉄業,セイテツギョウ,セイテツギョー
西側世界,1000,1000,1000,名詞,一般,*,*,*,*,西側世界,ニシガワセカイ,ニシガワセカイ
石油王国,1191,1191,10123,名詞,一般,*,*,*,*,石油王国,セキユオウコク,セキユオーコク
石油価格,1191,1191,10123,名詞,一般,*,*,*,*,石油価格,セキユカカク,セキユカカク
石油会社,1191,1191,10123,名詞,一般,*,*,*,*,石油会社,セキユガイシャ,セキユガイシャ
石油企業,1191,1191,10124,名詞,一般,*,*,*,*,石油企業,セキユキギョウ,セキユキギョー
石油業者,1191,1191,10123,名詞,一般,*,*,*,*,石油業者,セキユギョウシャ,セキユギョーシャ
石油鉱脈,1191,1191,10123,名詞,一般,*,*,*,*,石油鉱脈,セキユコウミャク,セキユコーミャク
石油財閥,1191,1191,10123,名詞,一般,*,*,*,*,石油財閥,セキユザイバツ,セキユザイバツ
石油産出国,1191,1191,10123,名詞,一般,*,*,*,*,石油産出国,セキユサンシュツコク,セキユサンシュツコク
石油製品,1191,1191,10123,名詞,一般,*,*,*,*,石油製品,セキユセイヒン,セキユセイヒン
石油大国,1191,1191,10123,名詞,一般,*,*,*,*,石油大国,セキユタイコク,セキユタイコク
石油大手,1191,1191,10123,名詞,一般,*,*,*,*,石油大手,セキユオオテ,セキユオーテ
石油爆食,1191,1191,10123,名詞,一般,*,*,*,*,石油爆食,セキユバクショク,セキユバクショク
石油暴落,1191,1191,10118,名詞,一般,*,*,*,*,石油暴落,セキユボウラク,セキユボーラク
石油輸出,1191,1191,10123,名詞,一般,*,*,*,*,石油輸出,セキユユシュツ,セキユユシュツ
石油輸出国,1191,1191,10183,名詞,一般,*,*,*,*,石油輸出国,セキユユシュツコク,セキユユシュツコク
積立金,1191,1191,10123,名詞,一般,*,*,*,*,積立金,ツミタテキン,ツミタテキン
赤の他人,1191,1191,10119,名詞,一般,*,*,*,*,赤の他人,アカノタニン,アカノタニン
設置面積,1191,1191,10123,名詞,一般,*,*,*,*,設置面積,セッチメンセキ,セッチメンセキ
節目の年,1191,1191,10123,名詞,一般,*,*,*,*,節目の年,フシメノトシ,フシメノトシ
先行指標,1191,1191,10123,名詞,一般,*,*,*,*,先行指標,センコウシヒョウ,センコーシヒョー
先進国,1191,1191,10123,名詞,一般,*,*,*,*,先進国,センシンコク,センシンコク
先物価格,1191,1191,10123,名詞,一般,*,*,*,*,先物価格,サキモノカカク,サキモノカカク
専門家,1191,1191,10123,名詞,一般,*,*,*,*,専門家,センモンカ,センモンカ
戦後経済システム,1000,1000,1000,名詞,一般,*,*,*,*,戦後経済システム,センゴケイザイシステム,センゴケイザイシステム
戦後世界,1000,1000,1000,名詞,一般,*,*,*,*,戦後世界,センゴセカイ,センゴセカイ
戦後体制,1191,1191,10123,名詞,一般,*,*,*,*,戦後体制,センゴタイセイ,センゴタイセイ
戦死者,1000,1000,1000,名詞,一般,*,*,*,*,戦死者,センシシャ,センシシャ
戦闘機,1191,1191,10123,名詞,一般,*,*,*,*,戦闘機,セントウキ,セントーキ
戦略商品,1191,1191,10123,名詞,一般,*,*,*,*,戦略商品,センリャクショウヒン,センリャクショーヒン
戦略的拠点,1000,1000,1000,名詞,一般,*,*,*,*,戦略的拠点,センリャクテキキョテン,センリャクテキキョテン
潜在GDP,1191,1191,10123,名詞,一般,*,*,*,*,潜在GDP,センザイジーディーピー,センザイジーディーピー
潜在ＧＤＰ,1191,1191,10123,名詞,一般,*,*,*,*,潜在ＧＤＰ,センザイジーディーピー,センザイジーディーピー
選挙結果,1191,1191,10123,名詞,一般,*,*,*,*,選挙結果,センキョケッカ,センキョケッカ
選手たち,1191,1191,10122,名詞,一般,*,*,*,*,選手たち,センシュタチ,センシュタチ
選手団,1191,1191,10123,名詞,一般,*,*,*,*,選手団,センシュダン,センシュダン
選択権,1191,1191,10123,名詞,一般,*,*,*,*,選択権,センタクケン,センタクケン
前フリ,1000,1000,1000,名詞,一般,*,*,*,*,前フリ,マエフリ,マエフリ
前月比,1191,1191,10122,名詞,一般,*,*,*,*,前月比,ゼンゲツヒ,ゼンゲツヒ
前政権,1000,1000,1000,名詞,一般,*,*,*,*,前政権,ゼンセイケン,ゼンセイケン
前年同月比,1191,1191,10121,名詞,一般,*,*,*,*,前年同月比,ゼンネンドウゲツヒ,ゼンネンドーゲツヒ
前年比,1191,1191,10123,名詞,一般,*,*,*,*,前年比,ゼンネンヒ,ゼンネンヒ
全艦,1191,1191,10116,名詞,一般,*,*,*,*,全艦,ゼンカン,ゼンカン
全世界,1191,1191,10123,名詞,一般,*,*,*,*,全世界,ゼンセカイ,ゼンセカイ
全面戦争,1000,1000,1000,名詞,一般,*,*,*,*,全面戦争,ゼンメンセンソウ,ゼンメンセンソー
租税義務,1191,1191,10123,名詞,一般,*,*,*,*,租税義務,ソゼイギム,ソゼイギム
租税制度,1191,1191,10123,名詞,一般,*,*,*,*,租税制度,ソゼイセイド,ソゼイセイド
創意工夫,1191,1191,10123,名詞,一般,*,*,*,*,創意工夫,ソウイクフウ,ソーイクフー
想像力,1191,1191,10123,名詞,一般,*,*,*,*,想像力,ソウゾウリョク,ソーゾーリョク
相関関係,1191,1191,10045,名詞,一般,*,*,*,*,相関関係,ソウカンカンケイ,ソーカンカンケイ
相互防衛条約,1191,1191,10123,名詞,一般,*,*,*,*,相互防衛条約,ソウゴボウエイジョウヤク,ソーゴボーエイジョーヤク
相乗効果,1191,1191,10123,名詞,一般,*,*,*,*,相乗効果,ソウジョウコウカ,ソージョーコーカ
相談所,1191,1191,10118,名詞,一般,*,*,*,*,相談所,ソウダンショ,ソーダンショ
総コア数,1191,1191,10123,名詞,一般,*,*,*,*,総コア数,ソウコアスウ,ソーコアスー
総延長,1000,1000,1000,名詞,一般,*,*,*,*,総延長,ソウエンチョウ,ソーエンチョー
総延長距離,1000,1000,1000,名詞,一般,*,*,*,*,総延長距離,ソウエンチョウキョリ,ソーエンチョーキョリ
総需要,1191,1191,10123,名詞,一般,*,*,*,*,総需要,ソウジュヨウ,ソージュヨー
総人口,1191,1191,9964,名詞,一般,*,*,*,*,総人口,ソウジンコウ,ソージンコー
総人口比率,1191,1191,10123,名詞,一般,*,*,*,*,総人口比率,ソウジンコウヒリツ,ソージンコーヒリツ
総務会長,1191,1191,10123,名詞,一般,*,*,*,*,総務会長,ソウムカイチョウ,ソームカイチョー
総理大臣,1191,1191,10123,名詞,一般,*,*,*,*,総理大臣,ソウリダイジン,ソーリダイジン
草食系,1191,1191,10123,名詞,一般,*,*,*,*,草食系,ソウショクケイ,ソーショクケイ
草食系男子,1191,1191,10123,名詞,一般,*,*,*,*,草食系男子,ソウショクケイダンシ,ソーショクケイダンシ
増加ペース,1191,1191,9949,名詞,一般,*,*,*,*,増加ペース,ゾウカペース,ゾーカペース
増産ペース,1191,1191,10123,名詞,一般,*,*,*,*,増産ペース,ゾウサンペース,ゾーサンペース
増産余力,1191,1191,10123,名詞,一般,*,*,*,*,増産余力,ゾウサンヨリョク,ゾーサンヨリョク
速度検出センサー,1191,1191,10123,名詞,一般,*,*,*,*,速度検出センサー,ソクドケンシュツセンサー,ソクドケンシュツセンサー
速報値,1191,1191,10123,名詞,一般,*,*,*,*,速報値,ソクホウチ,ソクホーチ
速報値段階,1191,1191,10123,名詞,一般,*,*,*,*,速報値段階,ソクホウチダンカイ,ソクホーチダンカイ
存在感,1191,1191,10119,名詞,一般,*,*,*,*,存在感,ソンザイカン,ソンザイカン
村人たち,1191,1191,10123,名詞,一般,*,*,*,*,村人たち,ムラビトタチ,ムラビトタチ
他チーム,1191,1191,10123,名詞,一般,*,*,*,*,他チーム,タチーム,タチーム
他メーカー,1191,1191,10123,名詞,一般,*,*,*,*,他メーカー,タメーカー,タメーカー
他国籍,1191,1191,10123,名詞,一般,*,*,*,*,他国籍,タコクセキ,タコクセキ
多数派,1191,1191,10123,名詞,一般,*,*,*,*,多数派,タスウハ,タスーハ
体育大会,1191,1191,10123,名詞,一般,*,*,*,*,体育大会,タイイクタイカイ,タイイクタイカイ
体力仕事,1191,1191,10123,名詞,一般,*,*,*,*,体力仕事,タイリョクシゴト,タイリョクシゴト
対トルコ,1191,1191,9861,名詞,一般,*,*,*,*,対トルコ,タイトルコ,タイトルコ
対外純資産,1191,1191,10123,名詞,一般,*,*,*,*,対外純資産,タイガイジュンシサン,タイガイジュンシサン
対外純資産国,1191,1191,10123,名詞,一般,*,*,*,*,対外純資産国,タイガイジュンシサンコク,タイガイジュンシサンコク
対抗措置,1191,1191,10123,名詞,一般,*,*,*,*,対抗措置,タイコウソチ,タイコーソチ
対象外,1191,1191,10123,名詞,一般,*,*,*,*,対象外,タイショウガイ,タイショーガイ
対潜,1191,1191,10125,名詞,一般,*,*,*,*,対潜,タイセン,タイセン
対潜哨戒能力,1191,1191,10123,名詞,一般,*,*,*,*,対潜哨戒能力,タイセンショウカイノウリョク,タイセンショーカイノーリョク
対前年比,1191,1191,10123,名詞,一般,*,*,*,*,対前年比,タイゼンネンヒ,タイゼンネンヒ
代替エネルギー,1191,1191,10124,名詞,一般,*,*,*,*,代替エネルギー,ダイタイエネルギー,ダイタイエネルギー
代替石油,1191,1191,10123,名詞,一般,*,*,*,*,代替石油,ダイタイセキユ,ダイタイセキユ
代替燃料,1191,1191,10123,名詞,一般,*,*,*,*,代替燃料,ダイタイネンリョウ,ダイタイネンリョー
代表取締役社長,1191,1191,10123,名詞,一般,*,*,*,*,代表取締役社長,ダイヒョウトリシマリヤクシャチョウ,ダイヒョートリシマリヤクシャチョー
代物もの,1191,1191,10123,名詞,一般,*,*,*,*,代物もの,ダイタイモノ,ダイタイモノ
台湾人,1191,1191,10123,名詞,一般,*,*,*,*,台湾人,タイワンジン,タイワンジン
大学院レベル,1191,1191,10123,名詞,一般,*,*,*,*,大学院レベル,ダイガクインレベル,ダイガクインレベル
大学教授,1191,1191,10123,名詞,一般,*,*,*,*,大学教授,ダイガクキョウジュ,ダイガクキョージュ
大学生レベル,1191,1191,10123,名詞,一般,*,*,*,*,大学生レベル,ダイガクセイレベル,ダイガクセイレベル
大企業,1191,1191,10123,名詞,一般,*,*,*,*,大企業,ダイキギョウ,ダイキギョー
大気圏外,1191,1191,10123,名詞,一般,*,*,*,*,大気圏外,タイキケンガイ,タイキケンガイ
大規模,1191,1191,10123,名詞,一般,*,*,*,*,大規模,ダイキボ,ダイキボ
大規模自然災害,1191,1191,10123,名詞,一般,*,*,*,*,大規模自然災害,ダイキボシゼンサイガイ,ダイキボシゼンサイガイ
大手国営銀行,1191,1191,10123,名詞,一般,*,*,*,*,大手国営銀行,オオテコクエイギンコウ,オーテコクエイギンコー
大手石油財閥,1191,1191,10123,名詞,一般,*,*,*,*,大手石油財閥,オオテセキユザイバツ,オーテセキユザイバツ
大人レベル,1191,1191,10123,名詞,一般,*,*,*,*,大人レベル,オトナレベル,オトナレベル
大津波,1191,1191,10123,名詞,一般,*,*,*,*,大津波,オオツナミ,オオツナミ
大統領選挙,1191,1191,10123,名詞,一般,*,*,*,*,大統領選挙,ダイトウリョウセンキョ,ダイトーリョーセンキョ
大統領選出,1191,1191,10123,名詞,一般,*,*,*,*,大統領選出,ダイトウリョウセンシュツ,ダイトーリョーセンシュツ
大部分,1191,1191,10123,名詞,一般,*,*,*,*,大部分,ダイブブン,ダイブブン
大物議員,1000,1000,1000,名詞,一般,*,*,*,*,大物議員,オオモノギイン,オーモノギイン
大陸間,1191,1191,10123,名詞,一般,*,*,*,*,大陸間,タイリクカン,タイリクカン
大陸間弾道弾,1191,1191,10123,名詞,一般,*,*,*,*,大陸間弾道弾,タイリクカンダンドウダン,タイリクカンダンドーダン
大量殺人,1191,1191,10123,名詞,一般,*,*,*,*,大量殺人,タイリョウサツジン,タイリョーサツジン
大量退職,1191,1191,10123,名詞,一般,*,*,*,*,大量退職,タイリョウタイショク,タイリョータイショク
第一期区間,1191,1191,10123,名詞,一般,*,*,*,*,第一期区間,ダイイッキクカン,ダイイッキクカン
脱税者,1191,1191,10123,名詞,一般,*,*,*,*,脱税者,ダツゼイシャ,ダツゼイシャ
単独開催,1191,1191,10123,名詞,一般,*,*,*,*,単独開催,タンドクカイサイ,タンドクカイサイ
担当者,1191,1191,10123,名詞,一般,*,*,*,*,担当者,タントウシャ,タントーシャ
炭素同位元素,1191,1191,10123,名詞,一般,*,*,*,*,炭素同位元素,タンソドウイゲンソ,タンソドーイゲンソ
誕生日,1191,1191,10123,名詞,一般,*,*,*,*,誕生日,タンジョウビ,タンジョービ
弾道ミサイル,1191,1191,10123,名詞,一般,*,*,*,*,弾道ミサイル,ダンドウミサイル,ダンドーミサイル
男子滑降競技,1191,1191,10123,名詞,一般,*,*,*,*,男子滑降競技,ダンシカッコウキョウギ,ダンシカッコーキョーギ
知る権利,1191,1191,10122,名詞,一般,*,*,*,*,知る権利,シルケンリ,シルケンリ
知的レベル,1191,1191,10123,名詞,一般,*,*,*,*,知的レベル,チテキレベル,チテキレベル
知的財産,1000,1000,1000,名詞,一般,*,*,*,*,知的財産,チテキザイサン,チテキザイサン
地域商品,1191,1191,10123,名詞,一般,*,*,*,*,地域商品,チイキショウヒン,チイキショーヒン
地域商品券,1191,1191,10123,名詞,一般,*,*,*,*,地域商品券,チイキショウヒンケン,チイキショーヒンケン
地震発生,1191,1191,10123,名詞,一般,*,*,*,*,地震発生,ジシンハッセイ,ジシンハッセイ
致死率,1191,1191,10123,名詞,一般,*,*,*,*,致死率,チシリツ,チシリツ
茶封筒,1191,1191,10123,名詞,一般,*,*,*,*,茶封筒,チャフウトウ,チャフートー
中央銀行,1191,1191,10123,名詞,一般,*,*,*,*,中央銀行,チュウオウギンコウ,チューオーギンコー
中核技術,1191,1191,10123,名詞,一般,*,*,*,*,中核技術,チュウカクギジュツ,チューカクギジュツ
中銀,1191,1191,10123,名詞,一般,*,*,*,*,中銀,チュウギン,チューギン
中国スパイ,1000,1000,1000,名詞,一般,*,*,*,*,中国スパイ,チュウゴクスパイ,チューゴクスパイ
中国側,1191,1191,10123,名詞,一般,*,*,*,*,中国側,チュウゴクガワ,チューゴクガワ
中小企業,1191,1191,10123,名詞,一般,*,*,*,*,中小企業,チュウショウキギョウ,チューショーキギョー
中小石油会社,1191,1191,10123,名詞,一般,*,*,*,*,中小石油会社,チュウショウセキユガイシャ,チューショーセキユガイシャ
中年男,1191,1191,10123,名詞,一般,*,*,*,*,中年男,チュウネンオトコ,チューネンオトコ
仲介業者,1191,1191,10123,名詞,一般,*,*,*,*,仲介業者,チュウカイギョウシャ,チューカイギョーシャ
駐日米国大使,1000,1000,1000,名詞,一般,*,*,*,*,駐日米国大使,チュウニチベイコクタイシ,チューニチベイコクタイシ
朝鮮人,1191,1191,10123,名詞,一般,*,*,*,*,朝鮮人,チョウセンジン,チョーセンジン
朝鮮籍,1191,1191,10123,名詞,一般,*,*,*,*,朝鮮籍,チョウセンセキ,チョーセンセキ
調印式,1191,1191,10122,名詞,一般,*,*,*,*,調印式,チョウインシキ,チョーインシキ
調整役,1191,1191,10123,名詞,一般,*,*,*,*,調整役,チョウセイヤク,チョーセイヤク
超音速,1191,1191,10123,名詞,一般,*,*,*,*,超音速,チョウオンソク,チョーオンソク
超音速ジェット,1191,1191,10123,名詞,一般,*,*,*,*,超音速ジェット,チョウオンソクジェット,チョーオンソクジェット
超音速ジェット練習機,1191,1191,10123,名詞,一般,*,*,*,*,超音速ジェット練習機,チョウオンソクジェットレンシュウキ,チョーオンソクジェットレンシューキ
超音速機,1191,1191,10123,名詞,一般,*,*,*,*,超音速機,チョウオンソクキ,チョーオンソクキ
超音速練習機,1191,1191,10123,名詞,一般,*,*,*,*,超音速練習機,チョウオンソクレンシュウキ,チョーオンソクレンシューキ
超高級版,1191,1191,10123,名詞,一般,*,*,*,*,超高級版,チョウコウキュウバン,チョーコーキューバン
超人手不足,1191,1191,10123,名詞,一般,*,*,*,*,超人手不足,チョウヒトデフソク,チョーヒトデフソク
超人手不足時代,1191,1191,10123,名詞,一般,*,*,*,*,超人手不足時代,チョウヒトデフソクジダイ,チョーヒトデフソクジダイ
超電導リニア,1000,1000,1000,名詞,一般,*,*,*,*,超電導リニア,チョウデンドウリニア,チョーデンドーリニア
超電導リニア車両,1000,1000,1000,名詞,一般,*,*,*,*,超電導リニア車両,チョウデンドウリニアシャリョウ,チョーデンドーリニアシャリョー
長さ,1191,1191,10103,名詞,一般,*,*,*,*,長さ,ナガサ,ナガサ
長期金利,1191,1191,10123,名詞,一般,*,*,*,*,長期金利,チョウキキンリ,チョーキキンリ
長期金利の指標,1191,1191,10123,名詞,一般,*,*,*,*,長期金利の指標,チョウキキンリノシヒョウ,チョーキキンリノシヒョー
長期計画,1191,1191,9995,名詞,一般,*,*,*,*,長期計画,チョウキケイカク,チョーキケイカク
長期失業者,1000,1000,1000,名詞,一般,*,*,*,*,長期失業者,チョウキシツギョウシャ,チョーキシツギョーシャ
長期政権,1191,1191,10123,名詞,一般,*,*,*,*,長期政権,チョウキセイケン,チョーキセイケン
長期予算,1191,1191,10123,名詞,一般,*,*,*,*,長期予算,チョウキヨサン,チョーキヨサン
直間比率,1191,1191,10123,名詞,一般,*,*,*,*,直間比率,チョッカンヒリツ,チョッカンヒリツ
直接選挙,1191,1191,10123,名詞,一般,*,*,*,*,直接選挙,チョクセツセンキョ,チョクセツセンキョ
賃金上昇率,1191,1191,10123,名詞,一般,*,*,*,*,賃金上昇率,チンギンジョウショウリツ,チンギンジョーショーリツ
賃金水準,1191,1191,10123,名詞,一般,*,*,*,*,賃金水準,チンギンスイジュン,チンギンスイジュン
賃金制度,1191,1191,10123,名詞,一般,*,*,*,*,賃金制度,チンギンセイド,チンギンセイド
賃金切り下げ政策,1191,1191,10123,名詞,一般,*,*,*,*,賃金切り下げ政策,チンギンキリサゲセイサク,チンギンキリサゲセイサク
